Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776189354,20,,Aggregated,2.100000,0.500000,6100,7900,9500,11000,15000,15000,17000,18000,20000,20000,20000,290,52,6000,6829.660883791954,787.1880000166129,19710.623599996325,2097.886206896552
1776189355,20,,Aggregated,2.100000,0.500000,6100,7900,9500,11000,15000,15000,17000,18000,20000,20000,20000,290,52,6000,6829.660883791954,787.1880000166129,19710.623599996325,2097.886206896552
1776189356,20,,Aggregated,2.400000,0.500000,6100,7900,9500,11000,15000,15000,17000,18000,20000,20000,20000,293,52,6100,6853.6862058008965,787.1880000166129,19710.623599996325,2130.1638225255974
1776189357,20,,Aggregated,2.400000,0.500000,6100,7900,9500,11000,15000,15000,17000,18000,20000,20000,20000,294,52,6000,6847.344713604321,787.1880000166129,19710.623599996325,2127.3469387755104
1776189358,20,,Aggregated,2.300000,0.500000,6200,7900,9500,11000,15000,15000,17000,18000,20000,20000,20000,296,52,6100,6854.08777128268,787.1880000166129,19710.623599996325,2115.2027027027025
1776189359,20,,Aggregated,2.400000,0.500000,6100,7900,9200,11000,15000,15000,17000,18000,20000,20000,20000,298,52,6000,6843.215514764041,787.1880000166129,19710.623599996325,2106.6979865771814
1776189360,20,,Aggregated,2.400000,0.500000,6100,7900,9200,11000,15000,15000,17000,18000,20000,20000,20000,298,52,6000,6843.215514764041,787.1880000166129,19710.623599996325,2106.6979865771814
1776189361,20,,Aggregated,2.300000,0.400000,6000,7900,9200,11000,15000,15000,17000,18000,20000,20000,20000,299,52,6000,6831.3379518383645,787.1880000166129,19710.623599996325,2102.655518394649
1776189362,20,,Aggregated,2.000000,0.000000,6200,7700,9200,11000,15000,15000,17000,17000,20000,20000,20000,303,52,6200,6835.1712052793155,787.1880000166129,19710.623599996325,2097.986798679868
1776189363,20,,Aggregated,2.000000,0.000000,6200,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,308,52,6200,6824.949752596092,787.1880000166129,19710.623599996325,2096.1363636363635
1776189364,20,,Aggregated,2.000000,0.000000,6300,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,310,52,6200,6846.381824514866,787.1880000166129,19710.623599996325,2107.2741935483873
1776189365,20,,Aggregated,2.100000,0.000000,6200,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,313,54,6200,6806.686147602614,787.1880000166129,19710.623599996325,2093.549520766773
1776189366,20,,Aggregated,2.100000,0.000000,6200,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,314,55,6100,6787.930826113465,787.1880000166129,19710.623599996325,2088.0350318471337
1776189367,20,,Aggregated,2.100000,0.000000,6200,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,314,55,6100,6787.930826113465,787.1880000166129,19710.623599996325,2088.0350318471337
1776189368,20,,Aggregated,2.000000,0.000000,6200,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,315,55,6200,6817.098090792489,787.1880000166129,19710.623599996325,2106.536507936508
1776189369,20,,Aggregated,2.000000,0.300000,6300,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,318,55,6200,6827.343775470409,787.1880000166129,19710.623599996325,2093.8899371069183
1776189370,20,,Aggregated,2.000000,0.300000,6300,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,320,55,6200,6825.421854998784,787.1880000166129,19710.623599996325,2091.584375
1776189371,20,,Aggregated,2.000000,0.300000,6200,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,323,57,6200,6780.953199070053,787.1880000166129,19710.623599996325,2075.6037151702785
1776189372,20,,Aggregated,2.100000,0.300000,6200,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,328,59,6200,6775.784340852579,787.1880000166129,19710.623599996325,2083.1768292682927
1776189373,20,,Aggregated,2.300000,0.400000,6200,7700,9000,11000,15000,15000,17000,17000,20000,20000,20000,330,60,6200,6765.366668786738,787.1880000166129,19710.623599996325,2075.0363636363636
1776189374,20,,Aggregated,2.300000,0.500000,6200,7700,9000,11000,15000,15000,17000,18000,20000,20000,20000,336,64,6100,6731.998792558443,787.1880000166129,19710.623599996325,2070.247023809524
1776189375,20,,Aggregated,2.200000,0.700000,6100,7700,8900,11000,15000,15000,17000,18000,20000,20000,20000,341,68,6100,6667.347185336318,787.1880000166129,19710.623599996325,2046.9120234604106
1776189376,20,,Aggregated,2.500000,1.000000,6100,7700,8900,11000,15000,15000,17000,18000,20000,20000,20000,347,71,6100,6641.363530834852,787.1880000166129,19710.623599996325,2030.6397694524496
1776189377,20,,Aggregated,2.900000,1.500000,5900,7600,8800,10000,14000,15000,17000,18000,20000,20000,20000,354,78,5900,6527.419000281623,787.1880000166129,19710.623599996325,1997.6440677966102
1776189378,20,,Aggregated,2.900000,1.500000,5900,7600,8800,10000,15000,15000,17000,18000,25000,25000,25000,356,79,5900,6563.837049999196,787.1880000166129,25147.38480001688,1988.1039325842696
1776189379,20,,Aggregated,2.900000,1.500000,5900,7600,8800,10000,15000,15000,17000,18000,25000,25000,25000,356,79,5900,6563.837049999196,787.1880000166129,25147.38480001688,1988.1039325842696
1776189380,20,,Aggregated,2.900000,1.500000,5900,7600,8800,10000,15000,15000,17000,18000,25000,25000,25000,356,79,5900,6563.837049999196,787.1880000166129,25147.38480001688,1988.1039325842696
1776189381,20,,Aggregated,2.900000,1.500000,5900,7600,8800,10000,15000,15000,17000,18000,25000,25000,25000,356,79,5900,6563.837049999196,787.1880000166129,25147.38480001688,1988.1039325842696
1776189382,20,,Aggregated,3.700000,2.400000,5900,7600,8800,11000,15000,15000,17000,18000,25000,25000,25000,360,79,5900,6562.111023610326,787.1880000166129,25147.38480001688,1971.463888888889
1776189383,20,,Aggregated,3.700000,2.400000,5900,7700,8800,11000,15000,15000,17000,18000,25000,25000,25000,361,79,5900,6589.398456508923,787.1880000166129,25147.38480001688,1999.5401662049862
1776189384,20,,Aggregated,3.700000,2.400000,5900,7700,8800,11000,15000,15000,17000,18000,25000,25000,25000,361,79,5900,6589.398456508923,787.1880000166129,25147.38480001688,1999.5401662049862
1776189385,20,,Aggregated,3.300000,2.000000,5900,7600,8800,10000,15000,15000,17000,18000,25000,25000,25000,367,82,5900,6546.373497819554,787.1880000166129,25147.38480001688,1977.133514986376
1776189386,20,,Aggregated,2.700000,1.700000,5900,7700,8700,10000,14000,15000,17000,18000,25000,25000,25000,373,84,5900,6531.387727613293,787.1880000166129,25147.38480001688,1961.8498659517427
1776189387,20,,Aggregated,2.700000,1.700000,5900,7600,8700,10000,14000,15000,17000,18000,25000,25000,25000,374,84,5900,6534.175671122373,787.1880000166129,25147.38480001688,1959.1336898395723
1776189388,20,,Aggregated,2.200000,1.200000,6000,7700,8800,10000,14000,15000,17000,18000,25000,25000,25000,376,84,5900,6550.414073669636,787.1880000166129,25147.38480001688,1960.223404255319
1776189389,20,,Aggregated,2.200000,1.200000,6000,7700,8800,10000,14000,15000,17000,18000,25000,25000,25000,377,84,6000,6556.017626789867,787.1880000166129,25147.38480001688,1957.9628647214854
1776189390,20,,Aggregated,1.900000,0.500000,6000,7700,8800,10000,14000,15000,17000,18000,25000,25000,25000,379,84,6000,6553.955895777767,787.1880000166129,25147.38480001688,1954.641160949868
1776189391,20,,Aggregated,2.100000,0.500000,6000,7700,8800,10000,14000,15000,17000,18000,25000,25000,25000,381,84,6000,6560.661488713294,787.1880000166129,25147.38480001688,1945.9317585301837
1776189392,20,,Aggregated,2.100000,0.500000,5900,7700,8800,10000,14000,15000,17000,18000,25000,25000,25000,383,84,5900,6551.513588772166,787.1880000166129,25147.38480001688,1939.2689295039165
1776189393,20,,Aggregated,2.400000,0.500000,6000,7700,8900,10000,14000,15000,17000,18000,25000,25000,25000,384,84,5900,6577.540421093091,787.1880000166129,25147.38480001688,1954.1197916666667
1776189394,20,,Aggregated,2.700000,0.500000,5900,7700,8800,10000,14000,15000,17000,18000,25000,25000,25000,389,85,5900,6555.031314909257,787.1880000166129,25147.38480001688,1946.7172236503857
1776189395,20,,Aggregated,2.200000,0.500000,6000,7700,8800,10000,14000,16000,17000,18000,25000,25000,25000,394,85,6000,6576.688946699792,787.1880000166129,25147.38480001688,1952.6751269035533
1776189396,20,,Aggregated,2.400000,0.500000,6000,7700,8800,10000,14000,16000,17000,18000,25000,25000,25000,396,85,5900,6564.87227020129,787.1880000166129,25147.38480001688,1946.1868686868686
1776189397,20,,Aggregated,2.400000,0.500000,6000,7700,8800,10000,14000,16000,17000,18000,25000,25000,25000,396,85,5900,6564.87227020129,787.1880000166129,25147.38480001688,1946.1868686868686
1776189398,20,,Aggregated,2.400000,0.500000,6000,7700,8800,10000,14000,16000,17000,18000,25000,25000,25000,396,85,5900,6564.87227020129,787.1880000166129,25147.38480001688,1946.1868686868686
1776189399,20,,Aggregated,2.200000,0.100000,6000,7700,8800,10000,14000,16000,17000,18000,25000,25000,25000,398,85,6000,6579.04994296401,787.1880000166129,25147.38480001688,1938.2311557788944
1776189400,20,,Aggregated,2.100000,0.100000,6000,7600,8700,10000,14000,15000,17000,18000,25000,25000,25000,401,85,6000,6568.428743141325,787.1880000166129,25147.38480001688,1929.7456359102243
1776189401,20,,Aggregated,2.100000,0.100000,6000,7600,8700,10000,14000,15000,17000,18000,25000,25000,25000,401,85,6000,6568.428743141325,787.1880000166129,25147.38480001688,1929.7456359102243
1776189402,20,,Aggregated,2.000000,0.100000,5900,7600,8700,10000,14000,15000,17000,18000,25000,25000,25000,406,88,5900,6520.447055171566,787.1880000166129,25147.38480001688,1910.960591133005
1776189403,20,,Aggregated,2.100000,0.100000,5900,7600,8700,10000,14000,15000,17000,18000,25000,25000,25000,409,90,5900,6490.391044253408,787.1880000166129,25147.38480001688,1899.6772616136918
1776189404,20,,Aggregated,1.900000,0.100000,5900,7600,8700,10000,14000,16000,17000,18000,25000,25000,25000,413,90,5900,6549.014989829556,787.1880000166129,25147.38480001688,1922.3026634382566
1776189405,20,,Aggregated,1.900000,0.100000,5900,7600,8700,10000,14000,16000,17000,18000,25000,25000,25000,413,90,5900,6549.014989829556,787.1880000166129,25147.38480001688,1922.3026634382566
1776189406,20,,Aggregated,1.900000,0.100000,5900,7600,8700,10000,14000,16000,17000,18000,25000,25000,25000,413,90,5900,6549.014989829556,787.1880000166129,25147.38480001688,1922.3026634382566
1776189407,20,,Aggregated,1.900000,0.100000,5900,7600,8700,10000,14000,16000,17000,18000,25000,25000,25000,413,90,5900,6549.014989829556,787.1880000166129,25147.38480001688,1922.3026634382566
1776189408,20,,Aggregated,1.800000,0.500000,5900,7600,8700,10000,14000,16000,17000,18000,25000,25000,25000,415,90,5900,6539.9487219267685,787.1880000166129,25147.38480001688,1916.6481927710843
1776189409,20,,Aggregated,1.700000,0.500000,5900,7600,8700,10000,15000,16000,17000,18000,25000,25000,25000,418,90,5900,6547.719660525335,787.1880000166129,25147.38480001688,1921.248803827751
1776189410,20,,Aggregated,1.700000,0.500000,5900,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,422,90,5900,6612.972397629436,787.1880000166129,25147.38480001688,1967.0663507109005
1776189411,20,,Aggregated,1.700000,0.500000,5900,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,422,90,5900,6612.972397629436,787.1880000166129,25147.38480001688,1967.0663507109005
1776189412,20,,Aggregated,2.200000,0.500000,6000,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,424,90,5900,6614.87087122551,787.1880000166129,25147.38480001688,1962.186320754717
1776189413,20,,Aggregated,2.100000,0.500000,6000,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,426,90,6000,6637.174682628226,787.1880000166129,25147.38480001688,1961.0845070422536
1776189414,20,,Aggregated,2.100000,0.500000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,428,90,6000,6663.203366354292,787.1880000166129,25147.38480001688,1972.3644859813085
1776189415,20,,Aggregated,1.600000,0.000000,6100,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,430,90,6100,6696.507781394489,787.1880000166129,25147.38480001688,1981.5162790697675
1776189416,20,,Aggregated,1.600000,0.000000,6100,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,431,91,6100,6683.158294198695,787.1880000166129,25147.38480001688,1977.7587006960557
1776189417,20,,Aggregated,1.600000,0.000000,6100,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,436,91,6100,6688.886401145985,787.1880000166129,25147.38480001688,1965.5045871559632
1776189418,20,,Aggregated,1.700000,0.000000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,437,91,6100,6690.5170270015105,787.1880000166129,25147.38480001688,1962.0594965675057
1776189419,20,,Aggregated,1.700000,0.000000,6100,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,438,91,6100,6705.938861871415,787.1880000166129,25147.38480001688,1975.75799086758
1776189420,20,,Aggregated,2.300000,0.100000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,441,91,6100,6703.354824035624,787.1880000166129,25147.38480001688,1971.8820861678005
1776189421,20,,Aggregated,2.200000,0.100000,6200,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,443,91,6200,6716.359831827747,787.1880000166129,25147.38480001688,1964.1625282167042
1776189422,20,,Aggregated,1.900000,0.100000,6200,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,445,91,6200,6707.139433482388,787.1880000166129,25147.38480001688,1959.5505617977528
1776189423,20,,Aggregated,1.900000,0.100000,6200,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,445,91,6200,6707.139433482388,787.1880000166129,25147.38480001688,1959.5505617977528
1776189424,20,,Aggregated,2.100000,0.100000,6200,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,446,91,6200,6706.389011209949,787.1880000166129,25147.38480001688,1959.6098654708521
1776189425,20,,Aggregated,2.100000,0.100000,6200,7700,8900,10000,15000,16000,17000,18000,25000,25000,25000,451,93,6200,6696.458415076861,787.1880000166129,25147.38480001688,1942.8736141906872
1776189426,20,,Aggregated,2.100000,0.100000,6200,7700,8900,10000,15000,16000,17000,18000,25000,25000,25000,451,93,6200,6696.458415076861,787.1880000166129,25147.38480001688,1942.8736141906872
1776189427,20,,Aggregated,1.700000,0.100000,6200,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,456,95,6200,6728.053330043049,787.1880000166129,25147.38480001688,1967.798245614035
1776189428,20,,Aggregated,2.100000,0.300000,6100,7700,8900,10000,15000,16000,17000,18000,25000,25000,25000,461,99,6100,6675.051070931961,787.1880000166129,25147.38480001688,1951.7288503253797
1776189429,20,,Aggregated,1.900000,0.200000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,464,101,6100,6667.99878297332,787.1880000166129,25147.38480001688,1941.1810344827586
1776189430,20,,Aggregated,2.100000,0.500000,6000,7600,8800,10000,15000,16000,17000,18000,25000,25000,25000,470,107,6000,6593.782060212046,787.1880000166129,25147.38480001688,1921.0212765957447
1776189431,20,,Aggregated,2.300000,0.800000,6100,7700,8900,10000,15000,16000,17000,18000,25000,25000,25000,472,107,6000,6607.277253600935,787.1880000166129,25147.38480001688,1919.0572033898304
1776189432,20,,Aggregated,2.500000,1.000000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,473,107,6100,6622.479714164152,787.1880000166129,25147.38480001688,1915.8520084566596
1776189433,20,,Aggregated,2.900000,1.600000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,474,107,6100,6643.924232699663,787.1880000166129,25147.38480001688,1914.0569620253164
1776189434,20,,Aggregated,2.800000,1.600000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,476,107,6000,6629.5206705875025,787.1880000166129,25147.38480001688,1908.329831932773
1776189435,20,,Aggregated,2.800000,1.600000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,476,107,6000,6629.5206705875025,787.1880000166129,25147.38480001688,1908.329831932773
1776189436,20,,Aggregated,2.900000,1.600000,6100,7700,8900,11000,15000,16000,17000,18000,25000,25000,25000,477,107,6100,6649.835680083171,787.1880000166129,25147.38480001688,1920.9245283018868
1776189437,20,,Aggregated,3.000000,1.600000,6100,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,479,107,6100,6664.598105009768,787.1880000166129,25147.38480001688,1929.0939457202505
1776189438,20,,Aggregated,2.500000,1.400000,6100,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,482,107,6100,6678.4727165967715,787.1880000166129,25147.38480001688,1933.9813278008298
1776189440,20,,Aggregated,2.600000,1.400000,6100,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,486,108,6100,6688.961451028095,787.1880000166129,25147.38480001688,1934.4053497942386
1776189441,20,,Aggregated,2.600000,1.400000,6100,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,486,108,6100,6688.961451028095,787.1880000166129,25147.38480001688,1934.4053497942386
1776189442,20,,Aggregated,2.100000,0.800000,6200,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,488,108,6100,6713.63975553209,787.1880000166129,25147.38480001688,1944.969262295082
1776189443,20,,Aggregated,2.200000,0.700000,6200,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,489,108,6200,6719.294624130175,787.1880000166129,25147.38480001688,1945.0531697341514
1776189444,20,,Aggregated,1.600000,0.100000,6200,7700,9000,11000,15000,16000,17000,18000,25000,25000,25000,490,108,6200,6719.237143468655,787.1880000166129,25147.38480001688,1945.8632653061225
1776189445,20,,Aggregated,1.600000,0.100000,6200,7800,9000,11000,15000,16000,17000,18000,25000,25000,25000,494,108,6200,6743.191767003324,787.1880000166129,25147.38480001688,1939.3137651821862
1776189446,20,,Aggregated,1.600000,0.100000,6200,7800,9000,11000,15000,16000,17000,18000,25000,25000,25000,495,108,6200,6739.976376160917,787.1880000166129,25147.38480001688,1936.2666666666667
1776189447,20,,Aggregated,1.600000,0.100000,6200,7800,9000,11000,15000,16000,17000,18000,25000,25000,25000,495,108,6200,6739.976376160917,787.1880000166129,25147.38480001688,1936.2666666666667
1776189448,20,,Aggregated,1.800000,0.100000,6200,7800,9000,11000,15000,16000,17000,18000,25000,25000,25000,497,108,6200,6752.9489327960755,787.1880000166129,25147.38480001688,1930.857142857143
1776189449,20,,Aggregated,1.900000,0.100000,6200,7800,9000,11000,15000,16000,17000,18000,25000,25000,25000,501,108,6200,6778.355536526338,787.1880000166129,25147.38480001688,1936.4131736526947
1776189450,20,,Aggregated,1.800000,0.100000,6200,7900,9200,11000,15000,16000,17000,18000,25000,25000,25000,502,108,6200,6798.128867130892,787.1880000166129,25147.38480001688,1933.0278884462152
1776189451,20,,Aggregated,1.800000,0.100000,6200,7900,9200,11000,15000,16000,17000,18000,25000,25000,25000,502,108,6200,6798.128867130892,787.1880000166129,25147.38480001688,1933.0278884462152
1776189452,20,,Aggregated,1.900000,0.100000,6200,7800,9200,11000,15000,16000,17000,18000,25000,25000,25000,503,108,6200,6796.867654472599,787.1880000166129,25147.38480001688,1931.1570576540755
1776189453,20,,Aggregated,1.600000,0.000000,6200,7900,9200,11000,15000,16000,17000,18000,25000,25000,25000,504,108,6200,6817.563305554991,787.1880000166129,25147.38480001688,1943.031746031746
1776189454,20,,Aggregated,1.500000,0.000000,6200,7900,9300,11000,15000,16000,17000,18000,25000,25000,25000,509,108,6200,6858.583470333383,787.1880000166129,25147.38480001688,1948.1434184675834
1776189455,20,,Aggregated,1.500000,0.000000,6300,7900,9300,11000,15000,16000,17000,18000,25000,25000,25000,510,108,6200,6861.565957842541,787.1880000166129,25147.38480001688,1946.4960784313726
1776189456,20,,Aggregated,1.500000,0.000000,6300,7900,9300,11000,15000,16000,17000,18000,25000,25000,25000,511,108,6300,6864.879568296855,787.1880000166129,25147.38480001688,1949.9530332681018
1776189457,20,,Aggregated,1.500000,0.000000,6300,7900,9300,11000,15000,16000,17000,18000,25000,25000,25000,511,108,6300,6864.879568296855,787.1880000166129,25147.38480001688,1949.9530332681018
1776189458,20,,Aggregated,1.600000,0.000000,6200,7900,9200,11000,15000,16000,17000,18000,25000,25000,25000,514,111,6200,6829.767245330128,787.1880000166129,25147.38480001688,1940.6848249027237
1776189459,20,,Aggregated,1.600000,0.000000,6300,7900,9300,11000,15000,16000,17000,18000,25000,25000,25000,518,111,6300,6866.105791119014,787.1880000166129,25147.38480001688,1968.6081081081081
1776189460,20,,Aggregated,1.700000,0.300000,6300,7900,9500,11000,15000,16000,17000,18000,25000,25000,25000,520,111,6300,6886.73759076857,787.1880000166129,25147.38480001688,1983.3096153846154
1776189461,20,,Aggregated,1.700000,0.300000,6300,7900,9400,11000,15000,16000,17000,18000,25000,25000,25000,521,111,6300,6885.10594683236,787.1880000166129,25147.38480001688,1980.2687140115163
1776189462,20,,Aggregated,1.700000,0.300000,6300,7900,9400,11000,15000,16000,17000,18000,25000,25000,25000,522,111,6300,6885.3126614936255,787.1880000166129,25147.38480001688,1978.9693486590038
1776189463,20,,Aggregated,1.700000,0.300000,6300,7900,9400,11000,15000,16000,17000,18000,25000,25000,25000,522,111,6300,6885.3126614936255,787.1880000166129,25147.38480001688,1978.9693486590038
1776189464,20,,Aggregated,1.900000,0.300000,6300,7900,9500,11000,15000,16000,17000,18000,25000,25000,25000,526,111,6300,6896.752705892884,787.1880000166129,25147.38480001688,1967.4885931558936
1776189465,20,,Aggregated,1.800000,0.300000,6300,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,529,111,6300,6950.218272400104,787.1880000166129,25147.38480001688,2019.7277882797732
1776189466,20,,Aggregated,1.800000,0.300000,6300,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,533,111,6300,6965.489264727402,787.1880000166129,25147.38480001688,2023.688555347092
1776189467,20,,Aggregated,1.800000,0.300000,6300,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,535,111,6300,6961.233053457426,787.1880000166129,25147.38480001688,2019.1869158878505
1776189468,20,,Aggregated,1.800000,0.300000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,536,111,6300,6972.8321455218775,787.1880000166129,25147.38480001688,2017.2705223880596
1776189469,20,,Aggregated,1.800000,0.300000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,536,111,6300,6972.8321455218775,787.1880000166129,25147.38480001688,2017.2705223880596
1776189470,20,,Aggregated,2.300000,0.300000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,538,111,6300,6977.781233828482,787.1880000166129,25147.38480001688,2012.6338289962825
1776189471,20,,Aggregated,2.200000,0.000000,6300,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,539,111,6300,6972.394750648831,787.1880000166129,25147.38480001688,2009.6029684601112
1776189472,20,,Aggregated,2.200000,0.000000,6300,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,539,111,6300,6972.394750648831,787.1880000166129,25147.38480001688,2009.6029684601112
1776189473,20,,Aggregated,1.900000,0.000000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,543,111,6400,6990.081382872388,787.1880000166129,25147.38480001688,2003.6556169429098
1776189474,20,,Aggregated,1.700000,0.000000,6400,7900,9600,12000,15000,16000,17000,18000,25000,25000,25000,548,111,6400,6978.361522627132,787.1880000166129,25147.38480001688,1993.1259124087592
1776189475,20,,Aggregated,1.700000,0.000000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,550,111,6400,6974.954539635797,787.1880000166129,25147.38480001688,1987.8145454545454
1776189476,20,,Aggregated,1.700000,0.000000,6400,7900,9600,11000,15000,16000,17000,18000,25000,25000,25000,551,111,6400,6975.971933756244,787.1880000166129,25147.38480001688,1984.6823956442831
1776189477,20,,Aggregated,2.300000,0.000000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,553,111,6400,7005.664915731794,787.1880000166129,25147.38480001688,2005.7215189873418
1776189478,20,,Aggregated,2.100000,0.000000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,555,111,6400,7008.894596215668,787.1880000166129,25147.38480001688,2002.9693693693694
1776189479,20,,Aggregated,1.900000,0.000000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,557,111,6400,7000.426184380108,787.1880000166129,25147.38480001688,2000.689407540395
1776189480,20,,Aggregated,1.900000,0.000000,6400,8000,9700,12000,15000,16000,17000,18000,25000,25000,25000,559,111,6400,7022.3318547401295,787.1880000166129,25147.38480001688,2015.6261180679785
1776189481,20,,Aggregated,2.000000,0.000000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,561,111,6400,7018.280411585958,787.1880000166129,25147.38480001688,2010.9465240641712
1776189482,20,,Aggregated,2.100000,0.000000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,566,113,6400,7007.650123674432,787.1880000166129,25147.38480001688,2018.856890459364
1776189483,20,,Aggregated,2.100000,0.000000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,567,113,6400,7007.598855202346,787.1880000166129,25147.38480001688,2017.5925925925926
1776189484,20,,Aggregated,2.400000,0.100000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,568,113,6400,7009.376001584004,787.1880000166129,25147.38480001688,2015.9911971830986
1776189485,20,,Aggregated,2.400000,0.100000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,568,113,6400,7009.376001584004,787.1880000166129,25147.38480001688,2015.9911971830986
1776189486,20,,Aggregated,2.000000,0.200000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,570,113,6400,7001.839615613487,787.1880000166129,25147.38480001688,2010.5087719298247
1776189487,20,,Aggregated,2.000000,0.200000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,570,113,6400,7001.839615613487,787.1880000166129,25147.38480001688,2010.5087719298247
1776189488,20,,Aggregated,1.700000,0.200000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,572,113,6400,7006.161812761719,787.1880000166129,25147.38480001688,2006.7832167832169
1776189489,20,,Aggregated,1.700000,0.200000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,575,113,6400,7020.146017216863,787.1880000166129,25147.38480001688,2012.304347826087
1776189490,20,,Aggregated,1.700000,0.200000,6400,8000,9700,12000,15000,16000,17000,18000,25000,25000,25000,576,113,6400,7031.777480034228,787.1880000166129,25147.38480001688,2022.6336805555557
1776189491,20,,Aggregated,1.800000,0.200000,6400,8000,9600,12000,15000,16000,17000,18000,25000,25000,25000,581,113,6400,7030.950296557138,787.1880000166129,25147.38480001688,2023.5834767641998
1776189492,20,,Aggregated,1.800000,0.200000,6400,8000,9700,12000,15000,16000,17000,18000,25000,25000,25000,583,113,6400,7060.965751285939,787.1880000166129,25147.38480001688,2041.9142367066895
1776189493,20,,Aggregated,1.900000,0.200000,6400,8000,9700,12000,15000,16000,17000,18000,25000,25000,25000,588,115,6400,7036.166615985913,787.1880000166129,25147.38480001688,2029.0357142857142
1776189494,20,,Aggregated,2.000000,0.100000,6400,8000,9700,12000,15000,16000,17000,18000,25000,25000,25000,589,115,6400,7049.294101867058,787.1880000166129,25147.38480001688,2029.5755517826826
1776189495,20,,Aggregated,2.000000,0.100000,6400,8000,9700,12000,15000,16000,17000,18000,25000,25000,25000,591,115,6400,7059.855018950392,787.1880000166129,25147.38480001688,2043.301184433164
1776189496,20,,Aggregated,2.000000,0.100000,6400,8000,9700,12000,15000,16000,17000,18000,25000,25000,25000,591,115,6400,7059.855018950392,787.1880000166129,25147.38480001688,2043.301184433164
1776189497,20,,Aggregated,2.300000,0.200000,6400,8000,9700,12000,15000,16000,17000,18000,25000,25000,25000,592,115,6400,7054.819587330514,787.1880000166129,25147.38480001688,2040.5236486486488
